text,label
to me it looked like  did get in sebs way but whatever  forzaferrari  ,0
bottas i always trusted my ability vb  ,0
 scemopagliaccio of the day lewis hamilton  stronzo of the day  felipe massa  pazzidellavodka ,0
i caught up with the f  it was tense congratulations  on a great win under immense pressure delighted,0
 f finn valtteri bottas wins as lewis hamilton struggles in russia  ,0
 miss the   fear not  weve got you covered with our bitesized race recap   ,0
 congrats  amp  so so so so well deserved the first of many im sure   f suomi ,0
 a quick reminder of the top ten from the  as the race weekend comes to a close  cf ,0
 huge thanks for joining us for the  this weekend  we hope you enjoyed it  see you in two weeks for the spanish gp c,0
congratulation to  on the first f victory of his career  ,0
 comparison rwing  vs bahraingp   techf    ,0
he may be a merc but congrats to bottas on his first gp victory f ,0
 hopefully  will get a win in the next race forzaferrari  ,0
seb sees positives in todays resultsmaurizio great race for both driversa shamebecause todays result could ha ,0
hopefully  will get a win in the next race forzaferrari  ,0
the steve brown daily news is out  stories via     racing,0
 race   takes nailbiting maiden win in russia gt  f  ,0
  a race without overtakes ,0
what a boring fucking race  beautiful start from bottas and a wonderfully finish reaction to the win pleased for him ,0
congrats to  for his first one   ,0
 putin   pazzidellavodka ,0
nordic style  kimirikknen kimiraikkonen kimi kr iceman allwithkimi scuderiaferrari ferrari ,0
congratulations to  and  well done we enjoy f  thanks  ,0
strange information surprises you   legwis jagpog vd tatort  joshuaklitchsko romalazio,0
  race daniils p full comment on   by adrianavebel via  ,0
congratulations to  p  well done  f ,0
the latest the gule daily  thanks to    ndtvnewsbeeps ,0
sebastian vettel is the only driver who has been on the podium in all  races this season    f seb ,0
at home with bottas  part two  ,0
f   race highlights   via ,0
today it was the th podium of sebastian vettels career and his second in sochi    f seb ,0
scuderiaferrarirt f watch  race highlights are now available here gtgt  heres a taster  literally f,0
 anyone else think its only a matter of time until one of these tv helicopters flies into the crowd ,0
strange information surprises you  supwin sava haydigenlikfestivale  joshuaklitchsko romalazio,0
 spy the smaller felipe inside felipe is actually felipe  rbspy  ,0
 spy ah yes the traditional friday pugil stick gantry fight  rbspy  ,0
 spy fia get ready for the grand prix of toytown  rbspy   ,0
 kimi raikkonen takes p for ferrari making it a double podium for the prancing horses  f faer aer  ,0
 enough already jolyonpalmer needs to go  f,0
brilliant finishes in th and th for sergio perez amp  staying up till  fr d race didnt disappoint  ,0
 sebastian vettel takes p for ferrari to extend his drivers championship points lead  f faer aer  ,0
enough already jolyonpalmer needs to go  f,0
 russian grand prix race highlights  f  by ,0
  team is gearing up for qualifiers at  good luck  and  vb lh ,0
 sebastian vettel finishes in p despite starting from pole  this is his th career podium    f seb h,0
just caught up on   fantastic performance from  to soak up pressure from vettel great to have a new winner  ,0
 russian grand prix driver reaction  f  by ,0
worth the wait  bottas finally takes first f victory in  despite ferrari pressure ,0
 turned out to be an absolute thriller  with a good finish at one of his favorite tracks kudos,0
sebastian vettel gives the thumbs up  in parc ferme after the race    f seb ,0
raikkonen how is bottas ahead of me s radio he was leading the race kimi best moment from the  f,0
 good strategy from ferrari although it never worked but there was no overtakes in the entire race thats as bad as monaco,0
retweeted red bull racing   congrats to  on his first f win    ,0
 this guy has the right mindset lol formula  loved the duel between ferrari and mercedes  gr season http,0
this guy has the right mindset lol formula  loved the duel between ferrari and mercedes  gr season ,0
valtteri bottas has written his name into the f history books at the    by ,0
 now i get it why they call seb the finger p f sochigp  scuderia ferrari ,0
now i get it why they call seb the finger p f sochigp  scuderia ferrari ,0
 seb eating a banana  during post race press conference    ,0
 seb giving the  to massa as the brazilian blocked him while trying to chase down bottas   ,0
the latest inewstoday   polio,0
 sebastian vettel is on pole in a ferrari  for the  tomorrow  their first front row lockout since the  fr,0
 war of words sebastian vettel feels felipe massa did a favour to valtteri bottas in  ,0
war of words sebastian vettel feels felipe massa did a favour to valtteri bottas in  ,0
woah  mercedesamgf mercedes bottas vb w  f formulaone formula ,0
the latest the richard parsons daily  thanks to    contentmarketing ,0
focus is already in the next race spanishgp   kimi  f ,0
well done botas botas  f,0
 race control do not operate heavy machinery after watching the ,0
f will we verse someone actually overtake anybody ever again  f fsochi lose the nose cone,0
hassannews is out   ucl,0
 what a boring track sochi,0
 hey  how is it  pazzidellavodka  ,0
  ooh yes please x ,0
the latest from russia w luv  thanks to    f ,0
finished p today awesome job from the team all weekend  bigpoints f ,0
redbullracingthanks for the ride sochi  see you next year   f   ,0
 vettel is almost within one second gap hovering at  and  seconds sooo close to drs fonnbc ,0
our look back at the days events in the  ,0
  soundtrack anything synthwave  sochif f retrowave ,0
 bottas and mercedes right now likely  fonnbc ,0
battle for st   bot  vet      f  race,0
kimi on the podium  ,0
gone in  seconds fastest pit stop of the  for  amp  great work guys ,0
bratches passionate people overdeliver  ,0
the latest the luckiez  ,0
  watch  race highlights are now available here gtgt  heres a taster  literally,0
this guy was flying the fom helicopter at the    airwolf tvcopter ,0
the latest daily camoos  thanks to    olympics ,0
 kimi obviously needs a lot of stimulation to get his words out f  ,0
the latest the fred elkins daily  thanks to   stocktrading,0
 great to see two finns  on  the podium in russia  f ,0
deal sebastian womens m and b slipon loafer   ,0
congrats  on your first f win from us all at  and  mercedesamgf  ,0
todays topshots again a very solid drive for  it brings him another top  finish f ,0
rt scuderiaferrari rt f watch  race highlights are now available here gtgt   h ,0
 and the winner is  ,0
another cool sebastianlewis comparison today this time by sky  ,0
congrats to valterri botas for his maiden f win at the  i hope this was enough for cont ,0
congratulations valtteri bottas for winning the   f formula mercedes motorsports ,0
 hamilton is going through rough patch i guess,0
 si conclude il       seb  kimi skymotori   ,0
a race to forget for the brit what did you make of hamiltons day formula f  ,0
sebastian womens m and b slipon loafer   ,0
blink and youll miss it wow our guys are getting good at this pitstop practice makes perfect  ,0
todays f drivethrough for the  will be live on about  minutes  rules more mclaren and honda news and new us race,0
it was a race of attrition at the start of the  with four drivers out in seven laps  lee spoke to them ,0
it doesnt matter if youve failed or if youve been beate  ,0
bottas stuns vettel and hamilton to win fs   ,0
 me cheering for    ,0
people are complaining because  didnt sign the anthem not everyone sings there anthem f ,0
congrats for your st one    ,0
  sebastian vettel felipe massa did valtteri bottas a favour twice  via  f,0
 why is this trending  russianmercer bots twitter refuses to remove them,0
f race reaction from sochi team by team gtgt  f  ,0
 ready for some fp fun lh  like we even need to ask   go do your thing   f ,0
 so the winner of  is not hamilton or vettel is this a valid headline bloody well done bottas f,0
huge congrats to  on his first win first of many we presume from us at the f debate show vb ,0
scuderiaferrari rt f watch  race highlights are now available here gtgt   here ,0
congratulations to  for winning his first ever  gp at the ,0
 congratulations scuderiaferrari  seb ,0
seb giving the  to massa as the brazilian blocked him while trying to chase down bottas   ,0
hes got one f win under his belt but bottas wants to do it again and again  f ,0
first f win huge congratulations great drive valtteri well deserved  ,0
 overall i give the  a   with a pretty good start boring middle and pretty exciting laps for laps   ,0
 great and calm music ,0
frace reaction from sochi team by team gtgt  f     rac,0
seb eating a banana  during post race press conference    ,0
 but can the  give the stlblues a  series lead,0
 great stuff by eddie jordan on the podium telling toto wolff to give bottas a longer contract f  ,0
sebastian vettel eats a banana during the post race press conference  check out bottas reaction    ,0
